id;valor_total;unit;area_util;quartos;vagas;condominio;suites;banheiros;piscina;academia;quadra;endereco;link;bairro;media_bairro;qtd_dados_bairro;media_idh;media_gini;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
2276;390000;5000;78;3;1;598;0;1;0;0;1;Rua Capitão Luís Ramos - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-78m2-venda-RS390000-id-2615958330/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1829,741481;-23,5065751;-46,6075638
2277;450000;7142,86;63;2;1;585;1;2;1;0;0;Avenida Conceição, 2150 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-63m2-venda-RS450000-id-2616510395/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PARADA INGLESA;AZUL;2030,330924;-23,4995605;-46,5944996
2278;610000;6100;100;3;2;840;1;3;1;0;0;Rua Lagoa Panema - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-100m2-venda-RS610000-id-2616762509/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;1860,572838;-23,5052937;-46,6055817
2279;385000;7700;50;2;1;510;0;1;1;0;1;Rua dos Camarés, 150 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-50m2-venda-RS385000-id-2564752175/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;1252,746628;-23,5028508;-46,6124564
2280;380000;6129,03;62;2;1;740;0;2;1;0;0;Rua José Gonçalves Gomide - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-62m2-venda-RS380000-id-2607819202/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;2049,598589;-23,5056263;-46,6032399
2281;595000;7628,21;78;3;2;700;1;2;1;1;0;Rua Maria Cândida, 648 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-78m2-venda-RS595000-id-2615324431/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;1557,28511;-23,503911;-46,6084819
2282;340000;5396,83;63;2;1;1;1;2;0;0;0;Avenida Joaquina Ramalho, 3899 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-63m2-venda-RS340000-id-2616489015/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1995,481958;-23,5090377;-46,6056898
2283;460000;6478,87;71;3;1;550;1;2;0;0;0;Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-71m2-venda-RS460000-id-2543980260/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;1846,578688;-23,5144031;-46,6074484
2284;318000;5129,03;62;2;1;450;0;1;0;1;0;Rua Pedra Sabão, 378 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-62m2-venda-RS318000-id-2566719629/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;2379,802536;-23,509627;-46,6019257
2286;580000;6236,56;93;2;1;600;1;2;1;0;0;Avenida Conceição, 2150 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-93m2-venda-RS580000-id-2477288816/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PARADA INGLESA;AZUL;2030,330924;-23,4995605;-46,5944996
2287;450000;7258,06;62;2;1;584;1;2;1;0;0;Avenida Conceição, 2150 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-62m2-venda-RS450000-id-2616533303/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PARADA INGLESA;AZUL;2030,330924;-23,4995605;-46,5944996
2288;780000;9750;80;3;2;1;1;2;0;0;0;Rua Amazonas da Silva, 813 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-80m2-venda-RS780000-id-1293315495/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1685,899379;-23,5125097;-46,6090784
2289;236000;3420,29;69;2;0;260;0;1;0;0;0;Rua José Bernardo Pinto, 99 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-69m2-venda-RS236000-id-2616665654/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1561,712404;-23,5129364;-46,6104379
2290;549000;6238,64;88;3;1;;1;2;0;0;0;Avenida Joaquina Ramalho - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-88m2-venda-RS549000-id-2518649483/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1995,481958;-23,5090377;-46,6056898
2291;850000;10365,85;82;3;2;665;1;2;1;1;0;Rua Padre Caldas Barbosa, 155 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-82m2-venda-RS850000-id-2615218630/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;2125,179793;-23,5139081;-46,604764
2292;540000;9000;60;2;1;400;1;2;1;0;0;Avenida Joaquina Ramalho, 408 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-60m2-venda-RS540000-id-2614590166/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1959,825947;-23,5131635;-46,6064875
2293;483000;8050;60;3;1;1;1;2;1;0;0;Avenida Joaquina Ramalho, 408 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-60m2-venda-RS483000-id-2551967033/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1959,825947;-23,5131635;-46,6064875
2294;1310000;12129,63;108;3;3;;2;3;1;0;1;Rua José Gonçalves Gomide - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-108m2-venda-RS1310000-id-2469524973/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;2049,598589;-23,5056263;-46,6032399
2295;314000;5064,52;62;2;1;450;0;1;0;1;0;Rua Pedra Sabão, 378 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-62m2-venda-RS314000-id-2544959697/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;2379,802536;-23,509627;-46,6019257
2296;441780;7363;60;3;1;490;1;2;0;0;0;Avenida Joaquina Ramalho, 408 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-60m2-venda-RS441780-id-2589090014/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1959,825947;-23,5131635;-46,6064875
2297;405000;5192,31;78;2;1;;1;1;0;0;0;Rua Coronel Jordão, 269 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-78m2-venda-RS405000-id-2555540198/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;2245,338726;-23,5062661;-46,6012457
2298;610000;9682,54;63;2;1;420;1;2;0;0;0;Rua Amazonas da Silva, 813 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-63m2-venda-RS610000-id-1293695505/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1685,899379;-23,5125097;-46,6090784
2299;257000;5976,74;43;2;1;;0;1;0;0;0;Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-43m2-venda-RS257000-id-2555192720/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;1846,578688;-23,5144031;-46,6074484
2300;448000;6892,31;65;2;1;460;1;2;1;1;1;Rua Eduardo Leopoldo - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-65m2-venda-RS448000-id-2558488972/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;1398,496343;-23,5182688;-46,611915
2301;362997;7259,94;50;2;1;350;1;2;1;1;1;Avenida Joaquina Ramalho, 428 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-50m2-venda-RS362997-id-2572426700/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1964,473935;-23,5126264;-46,606322
2302;1290000;11944,44;108;3;3;;2;3;1;0;1;Rua José Gonçalves Gomide - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-108m2-venda-RS1290000-id-71100799/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;AYRTON SENNA-JARDIM SÃO PAULO;AZUL;2049,598589;-23,5056263;-46,6032399
2303;636000;10095,24;63;2;1;650;1;2;1;0;0;Rua Amazonas da Silva, 501 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-63m2-venda-RS636000-id-2514934034/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;1539,093659;-23,5150991;-46,6104013
2304;327000;7604,65;43;2;1;290;0;1;1;0;1;Rua São Quirino, 138 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-43m2-venda-RS327000-id-2599894074/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;2088,174033;-23,512686;-46,6051023
2305;450000;7258,06;62;3;1;450;1;2;1;0;1;Rua Eugênio de Freitas - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-62m2-venda-RS450000-id-2616585001/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;2402,784513;-23,5195469;-46,6021772
2306;441000;7350;60;3;1;420;1;2;1;0;0;Avenida Joaquina Ramalho - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-60m2-venda-RS441000-id-2543527517/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1995,481958;-23,5090377;-46,6056898
2307;425000;5666,67;75;3;1;526;1;2;0;0;0;Rua Eduardo Leopoldo - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-75m2-venda-RS425000-id-2616579723/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;1398,496343;-23,5182688;-46,611915
2308;434990;8699,8;50;2;1;350;1;2;0;0;0;Avenida Joaquina Ramalho, 428 - Vila Guilherme, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guilherme-zona-norte-sao-paulo-com-garagem-50m2-venda-RS434990-id-2581992903/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1964,473935;-23,5126264;-46,606322
2326;420000;7924,53;53;2;1;397;0;1;1;0;1;Rua Eugênio de Freitas, 371 - Vila Maria, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-53m2-venda-RS421000-id-2560067457/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;PORTUGUESA-TIETÊ;AZUL;2368,583969;-23,5188996;-46,6024161
2338;496000;8266,67;60;3;1;460;1;2;0;0;0;Avenida Joaquina Ramalho, 428 - Vila Maria, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-60m2-venda-RS496000-id-2581718794/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1964,473935;-23,5126264;-46,606322
2339;468000;7800;60;3;1;450;1;1;0;0;0;Avenida Joaquina Ramalho, 428 - Vila Maria, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-60m2-venda-RS468000-id-2558768333/;VILA GUILHERME;7072,91931;29;0,7885;0,485;77,1825;1165,5925;CARANDIRU;AZUL;1964,473935;-23,5126264;-46,606322
564;238000;3901,64;61;1;1;;0;1;0;0;0;Rua Palmeira de Leque, 640 - Ermelino Matarazzo, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-ermelino-matarazzo-zona-leste-sao-paulo-com-garagem-61m2-venda-RS238000-id-2616542904/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4154,241214;-23,5050454;-46,4673236
566;315000;5833,33;54;2;1;582;0;1;1;0;1;Avenida Manoel dos Santos Braga, 174 - Ermelino Matarazzo, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ermelino-matarazzo-zona-leste-sao-paulo-com-garagem-54m2-venda-RS315000-id-2612542473/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4097,58028;-23,505382;-46,470493
571;349000;5629,03;62;2;1;550;0;1;1;0;1;Avenida Manoel dos Santos Braga, 174 - Ermelino Matarazzo, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ermelino-matarazzo-zona-leste-sao-paulo-com-garagem-62m2-venda-RS349000-id-2612580393/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4097,58028;-23,505382;-46,470493
619;285000;5937,5;48;2;0;480;0;1;1;0;0;Avenida Águia de Haia, 1 - Ponte Rasa, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ponte-rasa-zona-leste-sao-paulo-48m2-venda-RS285000-id-2571166971/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;PATRIARCA;VERMELHA;3621,075232;-23,5070647;-46,4777838
1699;220000;3928,57;56;2;1;390;0;1;1;0;1;Rua Driades, 175 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS221000-id-2556664806/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4492,195529;-23,5090318;-46,4462853
2047;515000;11444,44;45;2;1;400;0;1;0;0;0;Rua Elita - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-45m2-venda-RS515000-id-2470441078/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5203,166712;-23,5000938;-46,4491179
2048;320000;4637,68;69;2;1;;0;2;0;0;0;Rua Elita - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-69m2-venda-RS320000-id-2615855284/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5203,166712;-23,5000938;-46,4491179
2049;406367;7525,31;54;2;1;350;1;2;1;1;0;Rua João Felisberto Moreira, 161 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-54m2-venda-RS406367-id-2569226321/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5134,563409;-23,5002131;-46,4504198
2050;250000;5319,15;47;2;1;520;0;1;0;0;0;Rua Américo Sugai - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-47m2-venda-RS250000-id-2616325799/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4378,449888;-23,5063434;-46,4536879
2051;408000;7555,56;54;2;1;324;1;2;1;1;1;Rua João Felisberto Moreira, 161 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-54m2-venda-RS408000-id-2532428021/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5134,563409;-23,5002131;-46,4504198
2052;269000;5380;50;2;1;527;0;1;1;0;0;Rua Elita, 112 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-50m2-venda-RS269000-id-2613505714/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5286,68966;-23,4994233;-46,4487428
2053;209750;4112,75;51;2;1;450;0;1;0;0;0;Rua Renato Katsuya Sato, 100 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-51m2-venda-RS209750-id-2615620914/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5236,067182;-23,4963281;-46,4596963
2054;402000;6700;60;2;1;450;1;2;0;0;0;Rua Coronel Manuel Feliciano de Souza - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-60m2-venda-RS402000-id-2600580316/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4673,54872;-23,502765;-46,4555466
2055;550000;9166,67;60;2;1;;0;2;1;0;1;Rua Guchi Toda, 44 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-60m2-venda-RS550000-id-2615149411/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4838,664791;-23,502422;-46,4521576
2056;320000;5079,37;63;2;1;250;0;1;0;0;0;Rua Líbero Ancona Lopez - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-63m2-venda-RS320000-id-2613515956/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5485,087147;-23,4936835;-46,4614933
2057;193000;4595,24;42;2;1;240;0;1;0;0;0;Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-42m2-venda-RS193000-id-2503267043/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4906,546219;-23,5008776;-46,4545037
2058;240000;5714,29;42;2;1;160;0;1;0;0;0;Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-42m2-venda-RS240000-id-2595316777/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4906,546219;-23,5008776;-46,4545037
2059;380000;7037,04;54;2;1;;1;2;0;0;0;Rua João Felisberto Moreira, 174 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-54m2-venda-RS380000-id-2551604254/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5126,063719;-23,5002714;-46,4504817
2060;230000;3833,33;60;2;1;416;0;1;0;0;0;Avenida Baltazar Santana - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-60m2-venda-RS230000-id-2615184196/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4421,931193;-23,5089682;-46,4476193
2061;239900;5997,5;40;2;1;;0;1;0;0;0;Rua Senador Sigismundo Gonçalves - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-40m2-venda-RS239900-id-2560130292/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5487,131281;-23,4935425;-46,462233
2062;460000;6865,67;67;3;1;460;1;2;0;0;1;Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-67m2-venda-RS460000-id-2567217782/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4906,546219;-23,5008776;-46,4545037
2063;229000;5088,89;45;2;0;180;0;1;0;0;0;Rua Agenor Rocha - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-45m2-venda-RS229000-id-2580552301/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;ARTUR ALVIM;VERMELHA;3413,004342;-23,5104524;-46,4767759
2064;409500;4993,9;82;3;2;194;0;2;0;0;0;Rua Tarapitinga, 201 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-82m2-venda-RS409500-id-2544094600/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4787,094116;-23,5048131;-46,4481376
2065;171000;4384,62;39;1;0;;0;1;0;0;0;Praça Fortunato da Silveira, 0 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-jacui-zona-leste-sao-paulo-39m2-venda-RS171000-id-2517992128/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5235,279104;-23,4985765;-46,4520434
2066;200000;4761,9;42;2;1;320;0;1;0;0;0;Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-42m2-venda-RS200000-id-2555545725/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4906,546219;-23,5008776;-46,4545037
2067;276600;6146,67;45;2;1;350;0;1;0;0;0;Rua Américo Sugai, 377 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-45m2-venda-RS276600-id-2568309419/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4535,143091;-23,503867;-46,4562256
2068;180000;4285,71;42;2;1;;0;1;0;0;0;Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-42m2-venda-RS180000-id-2503269976/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4906,546219;-23,5008776;-46,4545037
2069;350000;7000;50;2;1;;0;2;0;0;0;Rua Elita, 112 - Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-50m2-venda-RS350000-id-2503302895/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;5286,68966;-23,4994233;-46,4487428
2070;394644;7175,35;55;2;1;;0;2;1;0;1;Vila Jacuí, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-55m2-venda-RS394644-id-2539781877/;VILA JACUI;6241,386667;30;0,747777778;0,406666667;74,87222222;739,5466667;CORINTHIANS-ITAQUERA;VERMELHA;4906,546219;-23,5008776;-46,4545037
